時間,開盤價,最高價,最低價,收盤價,UB2.00,BBandMA16,LB2.00,外資持股,買賣超,投信持股,買賣超,成交量,MA5,MA10,主力持股,買賣超,,
2019-12-16,80,83.8,80,82.8,81.31,74.5,67.69,741714,-2455,54878,5617,36224,25753,26017,58373,6038,,1
2019-12-17,83.8,86,83.2,85.3,83.7,75.41,67.11,742444,1699,57962,3084,33661,30219,26994,65639,7266,,1
2019-12-18,83.7,85,83.1,84,85.14,76.23,67.33,734419,-7065,59877,1915,21640,30775,27138,64292,-1347,,1
2019-12-19,85,86.2,84.1,85.5,86.67,77.13,67.59,731274,-3070,61834,1957,28825,32254,25362,67441,3149,,0
2019-12-20,83.9,85.5,83.5,83.5,87.44,77.87,68.3,725464,-6032,62276,442,21348,28340,25097,62323,-5118,,0
2019-12-23,83.5,83.7,82.3,82.6,87.75,78.58,69.42,726511,238,61964,-312,10916,23278,24516,62719,396,,0
2019-12-24,82.6,83.8,82.5,83.5,88.02,79.33,70.63,724558,-1972,63015,1051,9669,18480,24350,62425,-294,,0
2019-12-25,83.3,84.1,83.3,84.1,88.39,80,71.61,724079,-414,63345,330,5539,15259,23017,62606,181,,1
2019-12-26,84.7,84.9,83.7,83.7,88.33,80.69,73.06,724221,130,63714,369,4309,10356,21305,62776,170,,1
2019-12-27,84.3,85,83.6,83.6,88.62,81.09,73.57,724535,-555,63919,205,6949,7476,17908,62486,-290,,1
2019-12-30,84,85.5,83.9,84.5,88.73,81.67,74.61,724672,364,64361,442,11670,7627,15453,64463,1977,,1
2019-12-31,84,84.4,83.2,83.4,88.59,82.13,75.67,722456,-1859,67578,-376,8146,7323,12901,63398,-1065,,1
2020-1-2,85,89.7,84.5,86,88.4,82.81,77.22,721557,-1522,70099,2521,39910,14197,14728,63553,155,,0
2020-1-3,87.4,87.6,83.6,84.8,87.62,83.39,79.16,725482,3927,70167,68,18772,17089,13723,62561,-992,,0
2020-1-6,84,84.7,83.3,83.7,86.62,83.79,80.96,726061,64,70424,257,7741,17248,12362,61123,-1438,,0
2020-1-7,83.4,84.2,80,81.1,86.21,83.88,81.56,726480,566,70076,-348,16644,18243,12935,59809,-1314,,0
2020-1-8,82.5,84.6,82,82.6,86.22,83.87,81.52,729911,3380,71061,985,25274,21668,14495,62011,2202,,0
2020-1-9,84.8,84.8,83.1,83.4,85.99,83.75,81.51,728352,-1551,72482,1421,14068,16500,15348,62259,248,,0
2020-1-10,83.6,84.8,82.8,84.3,86.02,83.77,81.52,728531,178,73101,619,11330,15011,16050,63491,1232,,1
2020-1-13,85,87.3,84.3,85.5,86.02,83.77,81.52,727439,-1033,75543,2442,22769,18017,17632,65601,2110,,0
2020-1-14,86.3,86.4,84.5,85.3,86.24,83.88,81.52,726446,-1094,75564,21,10278,16744,17493,63561,-2040,,0
2020-1-15,86.1,86.1,83.8,83.8,86.23,83.96,81.69,725228,-1154,75857,293,7547,13198,17433,62428,-1133,,0
2020-1-16,84,84.4,82.8,83.4,86.23,83.95,81.67,722475,-2597,75732,-125,9343,12253,14377,60013,-2415,,0
2020-1-17,84.2,84.2,82.9,83.6,86.2,83.92,81.64,720870,-1603,74938,-794,8028,11593,13302,59072,-941,,0
2020-1-20,84.5,85.4,84.4,85.2,86.37,84.01,81.65,722520,1546,74843,-95,11358,9311,13664,60818,1746,,0
2020-1-30,82,82.1,77.5,77.8,87.48,83.65,79.82,718031,-4453,74665,-178,19180,11091,13918,58138,-2680,,0
2020-1-31,78.6,80.8,77.5,78.1,87.89,83.25,78.61,712598,-5395,74743,78,15226,12627,12913,53816,-4322,,0
2020-2-3,75.2,79.4,74.2,79.4,88,83,78,714879,2345,74843,100,11822,13123,12688,55087,1271,,0
2020-2-4,79.8,80.4,78.1,79.9,87.57,82.62,77.66,713237,-1577,73256,-1587,9952,13508,12550,53659,-1428,,0
2020-2-5,82.5,84.8,81.5,84.4,87.51,82.59,77.68,721517,8280,73572,316,30903,17417,13364,60796,7137,,0
2020-2-6,85.4,85.4,83.8,85.1,87.72,82.68,77.64,721609,101,74544,972,13577,16296,13694,61922,1126,,1
2020-2-7,84.5,85.2,83.4,84.3,87.91,82.88,77.86,721259,-342,74959,415,10261,15303,13965,63093,1171,,1
2020-2-10,82.9,84,82.3,83.5,87.97,82.94,77.91,719460,-1760,75202,243,8226,14584,13853,62228,-865,,1
2020-2-11,84,85.1,83.4,85.1,88.18,83.04,77.91,720025,565,74695,-507,7788,14151,13829,62794,566,,1
2020-2-12,85,85,84.4,84.7,88.23,83.07,77.9,719101,-932,73859,-836,10127,9996,13706,61452,-1342,,1
2020-2-13,85.9,86.9,85.6,86.5,88.43,83.13,77.83,728098,8997,74120,261,20343,11349,13823,70154,8702,,1
2020-2-14,86.3,86.8,85.8,86.8,88.73,83.23,77.72,728385,268,75194,1074,7401,10777,13040,71274,1120,,1
2020-2-17,86.5,88.7,86,88,89.46,83.49,77.52,727568,-817,76412,1218,12731,11678,13131,72889,1615,,0
2020-2-18,87.1,87.2,83.8,83.8,89.48,83.51,77.54,718813,-8784,75714,-698,21713,14463,14307,62874,-10015,,0
2020-2-19,83.9,85.4,82.1,84.8,89.59,83.59,77.59,719563,796,75936,222,12081,14854,12425,64446,1572,,0
2020-2-20,85.8,85.9,83.2,83.6,89.43,83.49,77.54,716548,-2879,73861,-2075,15447,13875,12612,59061,-5385,,0
2020-2-21,84.4,84.7,83.7,84.4,89.08,83.9,78.73,718146,1719,73865,4,6933,13781,12279,60948,1887,,0
2020-2-24,82.6,85.6,82.6,84.5,88.52,84.3,80.08,718409,-122,74501,636,11129,13461,12569,61934,986,,0
2020-2-25,83.2,83.9,82.9,83.3,87.98,84.54,81.1,711426,-6946,74590,89,14276,11973,13218,56704,-5230,,0
2020-2-26,81.6,82.5,81.3,81.4,87.62,84.64,81.66,705095,-6381,74776,186,14196,12396,13625,53175,-3529,,0
2020-2-27,81.2,81.7,77.3,77.3,88.83,84.19,79.55,700916,-4225,72650,-2126,21666,13640,13757,49332,-3843,,0
2020-3-2,75.2,78,74.3,76.3,89.62,83.64,77.67,693717,-7383,72524,-126,22102,16674,15227,47006,-2326,,0
2020-3-3,79,79,77.6,77.8,89.83,83.24,76.64,689580,-4286,72024,-500,16055,17659,15560,44590,-2416,,0
2020-3-4,78.3,78.8,77,78.6,89.89,82.93,75.97,689155,-245,71881,-143,12160,17236,14605,44796,206,,0
2020-3-5,79.3,80.6,79.2,80.1,89.61,82.62,75.63,689270,-185,70954,-927,14291,17255,14826,46139,1343,,0
2020-3-6,78.7,79.5,77.5,78.5,89.4,82.23,75.06,686773,-2497,70990,36,9877,14897,14269,44419,-1720,,0
2020-3-9,76.9,77.5,74.8,74.8,89.15,81.5,73.85,681254,-5691,70648,-342,13472,13171,14922,40720,-3699,,0
2020-3-10,73,75.4,73,74.9,88.52,80.76,73,679843,-1380,70398,-250,11111,12182,14921,40252,-468,,0
2020-3-11,75.5,75.6,72.6,72.6,87.54,79.79,72.05,677032,-2368,70429,31,8695,11489,14363,38407,-1845,,0
2020-3-12,70.8,71.1,65.5,66,88.61,78.68,68.75,671874,-4147,66452,-3977,29771,14585,15920,33354,-5053,,0
2020-3-13,60,63.6,59.5,62.9,89.31,77.31,65.31,671502,-164,63653,-2799,21329,16876,15886,32356,-998,,0
2020-3-16,63.3,64.3,58.6,59.2,90.17,75.79,61.4,669623,-2135,60901,-2752,17321,17645,15408,29448,-2908,,0
2020-3-17,55.2,58.3,54.1,54.1,90.97,73.89,56.82,668731,-798,58459,-2442,21639,19751,15967,27093,-2355,,0
2020-3-18,55.5,55.9,50.2,50.2,91.38,71.75,52.12,667139,-1637,55071,-3388,21734,22359,16924,22855,-4238,,0
2020-3-19,47.6,48.7,45.2,45.2,91.85,69.37,46.88,669150,2071,52718,-2353,26442,21693,18139,18725,-4130,,0
2020-3-20,47.1,49.7,47.1,48.65,90.99,67.32,43.66,664532,-4599,52512,-206,29904,23408,20142,12631,-6094,,0
2020-3-23,46.9,46.95,44,44.2,90.78,65.25,39.73,666237,1507,47892,-4620,23708,24685,21165,6814,-5817,,0
2020-3-24,46.3,48.6,46.3,48.3,89.59,63.5,37.41,668835,3099,47167,-725,20881,24534,22142,9390,2576,,1
2020-3-25,51.2,53.1,51.2,52.6,87.41,61.93,36.44,668272,-583,45343,-1824,24144,25016,23687,8375,-1015,,1
2020-3-26,53.8,55.4,50.6,54,84.6,60.39,36.18,666922,-992,44084,-1259,30983,25924,23809,10537,2162,,1
2020-3-27,59,59,55,55,80.88,58.82,36.77,664489,-2997,42189,-1895,28261,25595,24502,6540,-3997,,1
2020-3-30,52.8,54.4,52,53.9,76.94,57.28,37.63,663827,-597,40311,-1878,18926,24639,24662,6096,-444,,1
2020-3-31,54.8,55.2,52,53.7,73.45,55.97,38.48,660065,-3792,58433,196,29117,26286,25410,3050,-3046,,1
2020-4-1,53.2,54.2,52.4,53.9,69.16,54.65,40.15,660779,714,57333,-1100,14857,24429,24722,4478,1428,,1
2020-4-6,54.7,56.4,54,56.4,64.89,53.64,42.39,659224,-1157,57334,1,19305,22093,24009,4506,28,,1
2020-4-7,59.2,62,59.2,62,63.66,53.39,43.12,657470,-1735,60307,2973,37687,23978,24787,9969,5463,,1
2020-4-8,61.5,64,60.9,63.4,63.81,53.42,43.03,656804,-666,61073,766,31098,26413,25526,10380,411,,0
2020-4-9,63.7,65.2,62.3,62.6,64.61,53.63,42.66,655474,-1300,61752,679,22920,25173,25730,9266,-1114,,0
2020-4-10,62,63,61.6,62,65.83,54.13,42.42,655898,31,60587,-1165,14007,25003,24716,6794,-2472,,0
2020-4-13,60.6,61,59.6,59.8,66.55,54.73,42.91,650766,-5612,61082,495,22669,25676,23885,172,-6622,,0
2020-4-14,60.4,61.2,60.2,60.7,66.75,55.7,44.64,647945,-2822,60694,-388,15014,21142,22560,-2454,-2626,,0
2020-4-15,60.7,62.2,60.2,61.3,67.22,56.49,45.76,639757,-8220,60694,0,26509,20224,23318,-8888,-6434,,0
2020-4-16,60.5,61.8,60.3,61.6,66.47,57.58,48.68,638175,-1581,59505,-1189,18689,19378,22276,-12065,-3177,,0
2020-4-17,62.9,63.4,60.8,61.1,66.01,58.38,50.74,636351,-936,60134,629,24121,21400,23202,-9840,2225,,0
2020-4-20,61,61.5,60.5,60.8,65.98,58.89,51.8,635228,-1123,58734,-1400,12021,19271,22474,-11783,-1943,,1
2020-4-21,60.4,60.5,57.8,58,65.79,59.14,52.48,629215,-5985,55955,-2779,25886,21445,21293,-20887,-9104,,1
2020-4-22,56.8,60,56.1,59.9,65.75,59.44,53.14,632106,2819,53953,-2002,19455,20034,20129,-18906,1981,,1
2020-4-23,60.5,60.8,58.7,59.4,65.41,59.79,54.16,630078,-2032,53531,-422,14655,19228,19303,-22262,-3356,,1
2020-4-24,59.4,59.7,58.9,59.1,64.82,60.13,55.43,627693,-2385,53330,-201,10206,16445,18923,-25061,-2799,,1
2020-4-27,60,61.8,59.9,61.6,64.06,60.61,57.15,633129,5436,53195,-135,16326,17306,18288,-19988,5073,,1
2020-4-28,62.8,63.4,61.3,63.2,63.94,61.03,58.12,638897,5768,54524,1329,26065,17341,19393,-13185,6803,,1
2020-4-29,63.8,64.9,63.2,64.2,64.44,61.17,57.9,640243,1356,55030,506,23152,18081,19058,-11391,1794,,1
2020-4-30,65.7,66,64.7,65,64.88,61.27,57.65,640726,483,55201,171,23953,19940,19584,-11273,118,,0
2020-5-4,62.1,63.6,62,62.8,64.92,61.28,57.65,635839,-4868,55204,3,15559,21011,18728,-14859,-3586,,0
2020-5-5,63.9,64.1,62.5,63,65.06,61.34,57.63,634339,-1443,55203,0,9436,19633,18469,-16479,-1620,,0
2020-5-6,63.9,64.5,63.3,63.3,65.3,61.56,57.83,634001,-1240,55203,0,14560,17332,17337,-16999,-520,,0
2020-5-7,63.5,64.9,63.1,64.4,65.74,61.79,57.85,629593,-4408,55482,279,17556,16213,17147,-20363,-3364,,0
2020-5-8,65,65.1,63.8,63.8,66,61.95,57.9,627432,-1665,54633,-849,11259,13674,16807,-22990,-2627,,0
2020-5-11,64.3,65.3,64.2,64.7,66.4,62.14,57.88,629722,3012,54635,2,10481,12658,16835,-20641,2349,,0
2020-5-12,64.5,64.6,63.1,63.6,66.58,62.3,58.02,624365,-5441,54475,-160,13266,13424,16529,-25752,-5111,,0
2020-5-13,63,63.5,62.6,62.9,66.65,62.43,58.22,620756,-3609,54242,-233,11986,12910,15121,-29109,-3357,,0
2020-5-14,61.9,62.3,59.8,60,66.33,62.56,58.78,614672,-6080,52110,-2132,24571,14313,15263,-40059,-10950,,0
2020-5-15,61.2,61.4,59.2,60.1,66.31,62.57,58.83,615191,456,51564,-546,14924,15046,14360,-42415,-2356,,0
2020-5-18,59.1,60.1,58.5,58.5,66.47,62.51,58.56,610694,-4481,49540,-2024,14473,15844,14251,-49199,-6784,,0
2020-5-19,59.7,59.8,58.6,59.2,66.45,62.52,58.59,606182,-4513,49540,0,13564,15904,14664,-52736,-3537,,0
2020-5-20,60,61,59.6,59.9,66.53,62.41,58.3,606054,-128,49192,-348,10004,15507,14208,-53187,-451,,0
2020-5-21,60.4,61.4,60.2,60.8,66.42,62.26,58.1,605439,-734,49192,0,8583,12310,13311,-53575,-388,,1
2020-5-22,60.6,61.2,59.3,59.4,66.21,61.96,57.71,602852,-3314,48352,-840,10279,11381,13213,-57007,-3432,,1
2020-5-25,59.5,59.8,58,59.7,65.71,61.63,57.56,601421,-1630,48210,-143,7086,9903,12874,-58378,-1371,,1
2020-5-26,59.9,61.3,59.7,60.7,65.55,61.5,57.45,602299,1016,48108,-102,11501,9491,12697,-57313,1065,,1
2020-5-27,61,61.2,60.4,60.7,65.35,61.36,57.37,602018,-532,47899,-209,8655,9221,12364,-58188,-875,,1
2020-5-28,63,63.4,60.8,60.9,65.07,61.21,57.34,599202,-3257,47418,-481,29492,13403,12856,-62009,-3821,,1
2020-5-29,60.2,60.7,59.7,59.8,64.46,60.92,57.38,595180,-4033,47418,0,20592,15465,13423,-68337,-6328,,1
2020-6-1,60.9,61.1,60.3,60.9,63.95,60.74,57.52,595006,-283,47371,-47,10053,16059,12981,-67207,1130,,1
2020-6-2,60.8,61.4,60,60.1,62.94,60.45,57.96,593528,-1434,47371,0,14260,16610,13051,-70500,-3293,,1
2020-6-3,60.7,61.4,59.7,61.2,62.24,60.3,58.36,597863,4335,47289,-82,18988,18677,13949,-68643,1857,,1
2020-6-4,62,63.2,61.8,62.2,61.98,60.26,58.53,605367,6659,45805,-1484,39551,20689,17046,-63715,4928,,1
2020-6-5,63.1,64.3,62.8,64.2,63.08,60.52,57.96,614434,9579,45920,115,38562,24283,19874,-54828,8887,,0
2020-6-8,64.9,65.3,62.6,63.8,63.75,60.75,57.75,607842,-6602,46609,689,33779,29028,22543,-60987,-6159,,0
2020-6-9,63.9,64.5,63,63.4,64.08,61.06,58.04,605743,-1224,46422,-187,20723,30321,23466,-64266,-3279,,0
2020-6-10,63.6,64.3,63.4,64,64.53,61.36,58.18,609355,3771,46312,-110,14467,29416,24047,-60998,3268,,0
2020-6-11,64,64,61.6,61.8,64.56,61.48,58.39,603749,-5619,46222,-90,20336,25573,23131,-67559,-6561,,0
2020-6-12,59.8,61.3,59.5,61.2,64.57,61.5,58.43,600952,-2698,46399,177,13360,20533,22408,-69012,-1453,,0
2020-6-15,60.7,61.1,60,60,64.52,61.54,58.56,593932,-6768,45967,-432,17771,17331,23180,-77474,-8462,,0
2020-6-16,60.6,61.5,60.5,61.5,64.48,61.65,58.82,596246,2547,45375,-591,11191,15425,22873,-75719,1755,,0
2020-6-17,61.7,62,60.4,60.6,64.48,61.64,58.81,592701,-3555,44176,-1199,10485,14629,22023,-79843,-4124,,0
2020-6-18,60.6,60.6,60,60.4,64.49,61.63,58.76,587948,-4658,43153,-1023,12312,13024,19299,-84958,-5115,,0
2020-6-19,60.1,60.5,59.8,59.8,64.54,61.56,58.58,584448,-4133,37876,-5277,23046,14961,17747,-94059,-9101,,0
2020-6-22,60,60.6,59.8,59.9,64.53,61.56,58.6,585078,1888,33113,-4763,11583,13723,15527,-96277,-2218,,0
2020-6-23,60.4,60.5,59.5,60,64.55,61.51,58.46,589912,4220,28325,-4788,10604,13606,14516,-96533,-256,,0
2020-6-24,60,60.9,59.9,60.8,64.53,61.55,58.57,596128,6552,23162,-5163,15823,14674,14651,-96689,-156,,1
2020-6-29,60.6,60.6,58.8,59.5,64.59,61.44,58.3,592714,-166,18492,-4670,16723,15556,14290,-101001,-4312,,1
2020-6-30,60.7,61.2,60.4,61,64.49,61.37,58.24,596615,3920,14980,484,11350,13217,14089,-97534,3467,,1
2020-7-1,61.5,61.5,60.8,61,63.93,61.17,58.41,595354,-1243,14974,-6,17584,14417,14070,-96083,1451,,0
2020-7-2,59.9,60.8,59.9,60.5,63.38,60.96,58.55,595839,35,14539,-435,10403,14377,13991,-95779,304,,1
2020-7-3,60.5,60.5,59.7,59.8,62.86,60.74,58.62,591892,-3938,13994,-545,13220,13856,14265,-100216,-4437,,1
2020-7-6,59.5,60.4,59.3,60.2,61.8,60.5,59.2,597032,2086,13932,-62,15599,13631,14594,-100846,-630,,1
2020-7-7,60.5,60.8,59.7,60.8,61.56,60.44,59.31,598209,1988,13693,-239,18864,15134,14175,-98679,2167,,1
2020-7-8,60.6,60.8,60.1,60.2,61.43,60.38,59.32,597432,-2528,13395,-298,11118,13841,14129,-100849,-2170,,1
2020-7-9,60.5,61.4,60.3,61,61.52,60.44,59.36,598454,969,14984,1589,16287,15018,14697,-97415,3434,,1
2020-7-10,61.4,61.5,59.5,59.6,61.32,60.32,59.32,591964,-6528,14803,-181,15394,15452,14654,-101479,-4064,,1
2020-7-13,60.4,63.4,60.2,62.7,61.98,60.45,58.92,602797,7754,15242,439,40903,20513,17072,-91436,10043,,0
2020-7-14,63.5,63.5,61.2,61.5,62.13,60.52,58.91,591194,-12317,15693,451,37810,24302,19718,-99565,-8129,,0
2020-7-15,62.2,62.2,60.1,60.1,62.12,60.54,58.96,582958,-10047,16163,471,24301,26939,20390,-107919,-8354,,0
2020-7-16,60.9,61.3,60.2,60.3,62.11,60.56,59.01,579873,-3032,17387,1224,16226,26927,20972,-108981,-1062,,0
2020-7-17,61,61,60.1,60.2,62.11,60.58,59.04,577919,-2081,19029,1642,8927,25633,20543,-109191,-210,,0
2020-7-20,60.9,61.1,60.3,60.8,62.11,60.58,59.04,577887,-1172,19531,502,9049,19263,19888,-109287,-96,,0
2020-7-21,61.2,61.5,60.5,61.2,62.14,60.68,59.22,583079,5389,20168,637,15248,14750,19526,-104820,4467,,1
2020-7-22,61.8,62.9,61.5,61.7,62.26,60.73,59.19,581481,-284,20815,647,19347,13759,20349,-105359,-539,,1
2020-7-23,61.9,62.2,61.4,62,62.44,60.79,59.14,581339,-17,21270,455,13080,13130,20029,-104258,1101,,0
2020-7-24,62,62.4,60.2,60.4,62.44,60.78,59.13,577034,-4235,21635,365,19188,15182,20408,-107093,-2835,,0
2020-7-27,60.4,61.1,59.5,59.6,62.46,60.77,59.08,571249,-4599,21453,-182,14900,16353,17808,-109645,-2552,,0
2020-7-28,59.8,60.4,59.5,59.5,62.5,60.73,58.95,569950,-1151,21907,454,11820,15667,15209,-109334,311,,0
2020-7-29,59.1,59.5,58.3,58.9,62.59,60.61,58.62,565920,-5046,22073,166,13593,14516,14138,-112335,-3001,,0
2020-7-30,59.7,60.5,59,60.2,62.59,60.61,58.62,565148,-283,22456,383,11756,14251,13691,-112928,-593,,0
2020-7-31,60.1,61.2,59.8,60.6,62.56,60.58,58.61,569557,4412,22551,95,12179,12850,14016,-109704,3224,,0
2020-8-3,60.8,60.9,59.2,59.3,62.58,60.56,58.55,561798,-7483,22551,0,12875,12445,14399,-115214,-5510,,0
2020-8-4,59.4,59.5,58.5,58.7,62.19,60.31,58.43,553675,-7814,23027,476,15919,13264,14466,-120080,-4866,,0
2020-8-5,58.6,58.8,58,58,62.18,60.09,58.01,543592,-12805,23840,814,22069,14960,14738,-130721,-10641,,0
2020-8-6,58,58.2,56.1,56.4,62.61,59.86,57.12,525091,-18385,23730,-110,37016,20012,17132,-145737,-15016,,0
2020-8-7,56.2,56.4,54.5,55,63.13,59.53,55.93,516426,-8784,22939,-791,25919,22760,17805,-156301,-10564,,0
2020-8-10,54.7,54.8,53.7,54.4,63.52,59.17,54.82,510985,-5534,22280,-659,21944,24573,18509,-161217,-4916,,0
2020-8-11,54.5,56.2,54.5,55.7,63.41,58.85,54.29,508596,-2750,22382,102,16657,24721,18993,-162347,-1130,,0
2020-8-12,54.9,55.2,53.7,55.1,63.2,58.47,53.74,504160,-5727,22854,472,20810,24469,19714,-166792,-4445,,0
2020-8-13,55.7,55.8,54.8,55.4,62.71,58.08,53.44,504669,1201,22871,17,8493,18765,19388,-165342,1450,,0
2020-8-14,54.5,55.2,54.1,55.1,62.02,57.64,53.27,503854,639,23021,150,11211,15823,19291,-166433,-1091,,0
2020-8-17,55,55.1,54.3,54.4,61.66,57.27,52.88,498887,-5117,23023,2,9981,13430,19002,-170882,-4449,,0
2020-8-18,54.9,55.9,54.4,55.1,61.32,56.99,52.65,499574,355,23024,1,15952,13289,19005,-168715,2167,,0
2020-8-19,54,54.1,50.5,51.8,61.3,56.51,51.71,492515,-9131,24521,1496,38210,16769,20619,-177616,-8901,,0
2020-8-20,51.6,51.7,48,49.2,61.68,55.9,50.12,490439,-3061,26020,1499,27733,20617,19691,-180444,-2828,,0
2020-8-21,50.2,50.6,49,49.85,61.28,55.25,49.23,489849,-2472,26661,641,15311,21437,18630,-183173,-2729,,0
2020-8-24,49.9,51.1,49.6,51,60.33,54.65,48.97,493640,3105,27943,1282,12193,21880,17655,-181457,1716,,0
2020-8-25,51.8,53,51.6,53,59.45,54.26,49.07,494613,1439,27943,0,17574,22204,17747,-181459,-2,,0
2020-8-26,53.1,54,52.6,53.4,58.59,53.93,49.27,493259,-1143,28946,1003,14858,17534,17152,-179924,1535,,1
2020-8-27,53.7,54.8,53.5,54,57.84,53.68,49.51,495745,2313,30446,1500,10713,14130,17374,-176600,3324,,0
2020-8-28,54.1,54.3,53.5,53.9,57.45,53.52,49.6,496273,730,30450,4,5886,12245,16841,-176073,527,,0
2020-8-31,54.1,54.5,51.8,51.9,57.25,53.33,49.41,492367,-3186,30436,-15,19119,13630,17755,-180821,-4748,,1
2020-9-1,51.8,52.4,50.8,52.3,57.11,53.2,49.29,492791,459,30163,-273,9868,12089,17147,-181391,-570,,1
2020-9-2,52,52.1,50.8,51.1,56.71,52.91,49.1,491091,-1699,30579,416,15296,12176,14855,-186045,-4654,,1
2020-9-3,52.5,54.3,52.2,53.2,56.43,52.79,49.15,499251,8163,30709,131,24891,15012,14571,-177852,8193,,1
2020-9-4,51.7,52.8,51.5,52.8,56.01,52.63,49.25,498601,-663,30926,217,8663,15567,13906,-178833,-981,,1
2020-9-7,53.1,55.2,52.8,54.3,55.83,52.58,49.32,502735,4921,32145,1219,22908,16325,14978,-172357,6476,,1
2020-9-8,55.1,55.3,53.8,54.8,55.92,52.6,49.29,501095,-1134,34216,2070,14432,17238,14663,-170016,2341,,1
2020-9-9,54.1,54.4,53.4,54.2,55.72,52.55,49.37,497920,-2808,34461,245,7914,15762,13969,-171524,-1508,,1
2020-9-10,54.2,54.2,52.8,53,55.78,52.62,49.47,494446,-2579,34755,294,10300,12843,13928,-173536,-2012,,1
2020-9-11,53.5,53.7,52.7,53.3,55.5,52.88,50.26,492749,219,34763,8,3947,11900,13734,-173330,206,,1
2020-9-14,53.6,55.5,53.5,54.8,55.45,53.19,50.92,496597,4167,35016,253,18644,11047,13686,-167639,5691,,1
2020-9-15,55.3,55.6,54.2,54.5,55.45,53.41,51.36,494343,-1879,35214,198,12922,10745,13992,-168902,-1263,,1
2020-9-16,54.9,55.2,54.4,55.2,55.75,53.54,51.34,499768,5395,35339,125,10237,11210,13486,-164171,4731,,1
2020-9-17,55.4,56.8,55,56.8,56.46,53.76,51.05,508719,8894,36206,868,27334,14617,13730,-154460,9711,,0
2020-9-18,57.4,57.6,56.3,56.3,56.87,53.9,50.93,509598,887,36950,744,16460,17119,14510,-154278,182,,0
2020-9-21,56.3,57.4,56.2,56.6,57.32,54.07,50.82,514137,4125,38447,1497,12672,15925,13486,-150976,3302,,0
2020-9-22,56.6,56.6,54.8,54.9,57.32,54.26,51.19,511766,-2513,38441,-6,13205,15982,13364,-155027,-4051,,1
2020-9-23,55,55.2,53,53.3,57.26,54.32,51.38,506791,-5258,38668,227,13226,16579,13895,-160008,-4981,,1
2020-9-24,52.7,53.9,52.2,52.9,56.99,54.43,51.88,507077,204,38898,230,11282,13369,13993,-159709,299,,1
2020-9-25,53.3,53.6,52.3,52.5,57.05,54.39,51.73,506257,-432,39145,247,9188,11915,14517,-160233,-524,,1
2020-9-28,53.3,56,53.1,55.1,57.08,54.53,51.99,511517,4097,39735,590,13639,12108,14017,-155770,4463,,1
2020-9-29,56,57.1,55.2,56.9,57.48,54.69,51.91,523756,12377,40722,987,27776,15022,15502,-144897,10873,,1
2020-9-30,56.5,57.5,55.9,57.5,57.96,54.86,51.76,527770,5616,41381,659,20922,16561,16570,-138412,6485,,1
2020-10-5,57.3,58,56,56.3,58.15,54.99,51.84,523994,-3834,41588,207,15582,17421,15395,-140768,-2356,,1
2020-10-6,57,57.3,56.2,56.6,58.29,55.22,52.15,522340,-60,41713,125,9047,17393,14654,-141521,-753,,1
2020-10-7,57,60,56.7,59.6,59.17,55.61,52.05,538302,15896,44499,2786,45411,23748,17928,-121035,20486,,1
2020-10-8,59.8,60.1,57.9,59.4,59.87,55.9,51.93,533242,-4978,45305,806,36390,25470,20246,-122039,-1004,,1
2020-10-12,59.6,61.5,59.4,60.5,60.75,56.28,51.8,541017,7430,46182,877,33413,27969,22265,-112902,9137,,1
2020-10-13,60,61.4,58.7,61.4,61.73,56.66,51.6,548741,7341,47346,1164,31801,31212,24317,-103079,9823,,1
2020-10-14,61.7,63.3,61.2,62.3,62.76,57.01,51.25,556248,7050,49396,2050,47270,38857,28125,-90614,12465,,
2020-10-15,62.1,62.8,61.4,61.5,63.47,57.33,51.2,553374,-2575,49452,56,20095,33794,28771,-90530,84,,
2020-10-16,61.5,61.7,60.1,60.1,63.81,57.55,51.29,552085,-250,49474,22,15422,29600,27535,-90453,77,,
2020-10-19,60.5,62.3,60.5,61.8,64.4,57.98,51.56,555681,4022,50235,761,14874,25892,26931,-84483,5970,,
2020-10-20,61.8,62.2,61.1,62.1,64.76,58.53,52.3,554374,-790,50685,450,10468,21626,26419,-83571,912,,
2020-10-21,62.5,62.6,61.6,61.9,64.79,59.09,53.4,552613,764,51203,518,9954,14163,26510,-82764,807,,
2020-10-22,61.6,62.1,60.8,61.8,64.37,59.68,54.98,553984,1955,51235,32,11116,12367,23080,-81754,1010,,
2020-10-23,61.4,61.7,61,61.4,64.19,60.07,55.95,556295,2613,47017,-4218,9996,11282,20441,-83005,-1251,,
2020-10-26,61.2,61.9,60.1,60.5,64.07,60.29,56.52,556412,1671,44205,-2812,12025,10712,18302,-84026,-1021,,
